congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,occupancy,last_means,bioname,bioguide_id,born,died,nominate_dim1,nominate_dim2,nominate_log_likelihood,nominate_geo_mean_probability,nominate_number_of_votes,nominate_number_of_errors,conditional,nokken_poole_dim1,nokken_poole_dim2,,children,n_children,n_daughter,Check
108,House,29931,72,1,OR,100,0,1,"WU, David",W000793,1955,,-0.37,0.031,-198.19383,0.789,835,91,,-0.326,0.112,,,,,
108,House,29932,72,2,OR,200,0,1,"WALDEN, Greg",W000791,1957,,0.333,-0.011,-116.66274,0.86798,824,48,,0.307,-0.107,,,,,
108,House,14072,14,12,PA,100,0,1,"MURTHA, John Patrick, Jr.",M001120,1932,2010,-0.265,0.569,-299.87401,0.688,803,119,,-0.196,0.35,,,,,
108,House,15104,14,11,PA,100,0,1,"KANJORSKI, Paul E.",K000008,1937,,-0.303,0.364,-224.97669,0.764,834,100,,-0.301,0.332,,,,,
108,House,15447,14,7,PA,200,0,1,"WELDON, Wayne Curtis (Curt)",W000268,1947,,0.232,-0.324,-120.27966,0.858,786,51,,0.242,-0.242,,,,,
108,House,20133,14,4,PA,200,0,1,"HART, Melissa A.",H001033,1962,,0.39,0.155,-138.16307,0.847,832,54,,0.447,-0.097,,,,,
108,House,20134,14,9,PA,200,0,1,"SHUSTER, William (Bill)",S001154,1961,,0.374,0.323,-94.21041,0.89196,824,45,,0.395,0.223,,,,,
108,House,20135,14,19,PA,200,0,1,"PLATTS, Todd",P000585,1962,,0.252,-0.15,-179.91418,0.803,818,76,,0.295,-0.122,,,,,
108,House,20345,14,6,PA,200,0,1,"GERLACH, Jim",G000549,1955,,0.221,-0.107,-123.87808,0.859,812,45,,0.256,-0.384,,,,,
108,House,20346,14,18,PA,200,0,1,"MURPHY, Timothy",M001151,1952,,0.258,0.198,-100.5058,0.8871,839,38,,0.321,0.053,,,,,
108,House,29396,14,17,PA,100,0,1,"HOLDEN, Thomas Timothy (Tim)",H000712,1957,,-0.233,0.608,-200.81868,0.786,833,82,,-0.201,0.52,,,,,
108,House,29397,14,8,PA,200,0,1,"GREENWOOD, James Charles",G000439,1951,,0.225,-0.632,-133.88104,0.839,761,52,,0.317,-0.775,,,,,
108,House,29559,14,2,PA,100,0,1,"FATTAH, Chaka",F000043,1956,,-0.472,-0.054,-110.69816,0.865,765,44,,-0.436,-0.198,,,,,
108,House,29561,14,14,PA,100,0,1,"DOYLE, Michael F.",D000482,1953,,-0.331,0.111,-162.77952,0.82054,823,79,,-0.333,0.22,,,,,
108,House,29563,14,3,PA,200,0,1,"ENGLISH, Philip Sheridan",E000187,1956,,0.251,0.053,-193.17349,0.792,828,67,,0.275,-0.057,,,,,
108,House,29751,14,5,PA,200,0,1,"PETERSON, John",P000263,1938,,0.34,0.24,-103.87202,0.878,795,41,,0.331,0.142,,,,,
108,House,29752,14,16,PA,200,0,1,"PITTS, Joseph R.",P000373,1939,,0.538,0.012,-99.91283,0.884,811,43,,0.557,-0.135,,,,,
108,House,29777,14,1,PA,100,0,1,"BRADY, Robert A.",B001227,1945,,-0.484,0.225,-176.69087,0.80825,830,81,,-0.42,0.22,,,,,
108,House,29933,14,10,PA,200,0,1,"SHERWOOD, Don",S001146,1941,,0.329,-0.005,-108.30206,0.878,833,38,,0.344,0.066,,,,,
108,House,29934,14,13,PA,100,0,1,"HOEFFEL, Joseph M.",H001031,1950,,-0.338,-0.198,-99.31124,0.881,783,35,,-0.346,-0.186,,,,,
108,House,29935,14,15,PA,200,0,1,"TOOMEY, Patrick Joseph",T000461,1961,,0.641,-0.3,-149.44632,0.82665,785,69,,0.757,-0.091,,,,,
108,House,20136,5,2,RI,100,0,1,"LANGEVIN, James",L000559,1964,,-0.375,0.109,-140.75623,0.8428,823,56,,-0.362,0.176,,,,,
108,House,29564,5,1,RI,100,0,1,"KENNEDY, Patrick Joseph",K000113,1967,,-0.409,-0.062,-135.34887,0.848,823,58,,-0.423,0.054,,,,,
108,House,15064,48,5,SC,100,0,1,"SPRATT, John McKee, Jr.",S000749,1942,,-0.256,0.255,-150.80435,0.834,832,67,,-0.291,0.203,,,,,
108,House,20137,48,1,SC,200,0,1,"BROWN, Henry Edward, Jr.",B001235,1935,,0.367,0.24,-74.79472,0.915,842,26,,0.365,0.02,,,,,
108,House,20138,48,2,SC,200,0,1,"WILSON, Addison Graves (Joe)",W000795,1947,,0.537,0.113,-94.24335,0.8918,823,26,,0.547,0.051,,,,,
108,House,20347,48,3,SC,200,0,1,"BARRETT, James Gresham",B001239,1961,,0.653,0.062,-85.02515,0.904,839,29,,0.64,0.149,,,,,
108,House,29936,48,4,SC,200,0,1,"DeMINT, James W.",D000595,1951,,0.7,-0.102,-74.77653,0.892,654,30,,0.598,-0.033,,,,,
108,House,39301,48,6,SC,100,0,1,"CLYBURN, James Enos",C000537,1940,,-0.464,0.254,-146.87526,0.83564,818,63,,-0.434,0.233,,,,,
108,House,20348,37,1,SD,200,1,1,"JANKLOW, William J.",J000286,1939,2012,0.265,0.085,-46.06223,0.884,372,18,,0.264,0.093,,,,,
108,House,20349,37,1,SD,100,2,2,"HERSETH SANDLIN, Stephanie",H001037,1970,,-0.184,0.507,-52.0968,0.803,237,21,,-0.231,0.587,,,,,
108,House,15019,54,5,TN,100,0,1,"COOPER, James Hayes Shofner",C000754,1954,,-0.163,-0.031,-279.59286,0.71255,825,111,,-0.253,0.203,,,,,
108,House,15100,54,6,TN,100,0,1,"GORDON, Barton Jennings",G000309,1949,,-0.204,0.286,-214.92798,0.768,815,90,,-0.184,0.384,,,,,
108,House,15455,54,2,TN,200,0,1,"DUNCAN, John J., Jr.",D000533,1947,,0.604,-0.476,-330.5895,0.67081,828,110,,0.644,0.191,,,,,
108,House,15628,54,8,TN,100,0,1,"TANNER, John S.",T000038,1944,,-0.182,0.648,-282.92461,0.705,808,124,,-0.234,0.755,,,,,
108,House,20350,54,4,TN,100,0,1,"DAVIS, Lincoln",D000599,1943,,-0.205,0.854,-215.52435,0.768,816,92,,-0.162,0.728,,,,,
108,House,20351,54,7,TN,200,0,1,"BLACKBURN, Marsha",B001243,1952,,0.622,0.137,-86.99513,0.90004,826,30,,0.576,0.181,,,,,
108,House,29567,54,3,TN,200,0,1,"WAMP, Zachary Paul",W000119,1957,,0.428,0.072,-170.22766,0.815,832,68,,0.384,0.406,,,,,
108,House,29755,54,1,TN,200,0,1,"JENKINS, William Lewis",J000082,1936,,0.396,0.349,-109.96324,0.872,802,48,,0.413,0.306,,,,,
108,House,29756,54,9,TN,100,0,1,"FORD, Harold, Jr.",F000262,1970,,-0.359,0.311,-177.03,0.798,785,81,,-0.347,0.332,,,,,
108,House,14290,49,14,TX,200,0,1,"PAUL, Ronald Ernest",P000583,1935,,0.863,-0.505,-556.53397,0.471,740,189,,0.935,-0.354,,,,,
108,House,14626,49,24,TX,100,0,1,"FROST, Jonas Martin",F000392,1942,,-0.316,0.354,-162.24098,0.821,824,75,,-0.299,0.254,,,,,
108,House,14664,49,17,TX,100,0,1,"STENHOLM, Charles Walter",S000851,1938,,0.019,1,-297.22959,0.697,824,139,,-0.092,0.996,,,,,
108,House,14828,49,4,TX,100,0,1,"HALL, Ralph Moody",H000067,1923,,0.096,0.995,-176.72628,0.687,470,99,,0.044,0.966,,,,,
108,House,15049,49,27,TX,100,0,1,"ORTIZ, Solomon P.",O000107,1937,,-0.272,0.712,-164.56631,0.81,782,77,,-0.24,0.519,,,,,
108,House,15085,49,6,TX,200,0,1,"BARTON, Joe Linus",B000213,1949,,0.528,0.047,-107.70083,0.87149,783,36,,0.511,0.071,,,,,
108,House,15093,49,19,TX,200,1,1,"COMBEST, Larry Ed",C000653,1945,,0.458,0.555,-2.92086,0.946,53,1,,0.427,0.553,,,,,
108,House,15094,49,22,TX,200,0,1,"DeLAY, Thomas Dale",D000217,1947,,0.593,0.059,-94.22231,0.89,810,42,,0.486,0.091,,,,,
108,House,15445,49,21,TX,200,0,1,"SMITH, Lamar Seeligson",S000583,1947,,0.425,0.061,-72.27023,0.91651,829,23,,0.389,0.124,,,,,
108,House,20139,49,7,TX,200,0,1,"CULBERSON, John",C001048,1956,,0.503,0.366,-122.17833,0.85754,795,56,,0.538,0.389,,,,,
108,House,20352,49,5,TX,200,0,1,"HENSARLING, Jeb",H001036,1957,,0.703,0.04,-120.5321,0.86299,818,57,,0.707,-0.178,,,,,
108,House,20353,49,19,TX,200,2,2,"NEUGEBAUER, Randy",N000182,1949,,0.628,0.322,-87.38214,0.88,686,41,,0.545,0.265,,,,,
108,House,20354,49,25,TX,100,0,1,"BELL, Chris",B001241,1959,,-0.342,0.258,-163.9167,0.812,787,86,,-0.339,0.228,,,,,
108,House,20355,49,26,TX,200,0,1,"BURGESS, Michael C.",B001248,1950,,0.574,-0.202,-126.47224,0.85739,822,57,,0.546,0.348,,,,,
108,House,20356,49,31,TX,200,0,1,"CARTER, John R.",C001051,1941,,0.473,0.599,-101.86864,0.88155,808,44,,0.5,0.333,,,,,
108,House,29143,49,3,TX,200,0,1,"JOHNSON, Sam",J000174,1930,,0.61,0.277,-92.35162,0.89033,795,39,,0.616,0.263,,,,,
108,House,29144,49,11,TX,100,0,1,"EDWARDS, Thomas Chester (Chet)",E000063,1951,,-0.226,0.5,-197.43485,0.786,822,89,,-0.188,0.556,,,,,
108,House,29571,49,10,TX,100,0,1,"DOGGETT, Lloyd Alton, II",D000399,1946,,-0.402,-0.313,-204.91701,0.77278,795,86,,-0.484,-0.095,,,,,
108,House,29572,49,13,TX,200,0,1,"THORNBERRY, William McClellan (Mac)",T000238,1958,,0.525,0.313,-99.19326,0.88697,827,35,,0.543,0.072,,,,,
108,House,29573,49,18,TX,100,0,1,"JACKSON LEE, Sheila",J000032,1950,,-0.46,0.127,-161.11767,0.81861,805,65,,-0.481,-0.029,,,,,
108,House,29757,49,1,TX,100,0,1,"SANDLIN, Max A.",S000044,1952,,-0.25,0.546,-237.20386,0.75,823,116,,-0.263,0.76,,,,,
108,House,29758,49,2,TX,100,0,1,"TURNER, Jim",T000424,1946,,-0.185,0.606,-198.63008,0.783,810,76,,-0.198,0.652,,,,,
108,House,29759,49,32,TX,200,0,1,"SESSIONS, Pete",S000250,1955,,0.586,0.17,-83.17205,0.90454,829,28,,0.585,0.078,,,,,
108,House,29760,49,8,TX,200,0,1,"BRADY, Kevin Patrick",B000755,1955,,0.523,0.219,-91.72988,0.8933,813,34,,0.556,-0.052,,,,,
108,House,29761,49,9,TX,100,0,1,"LAMPSON, Nicholas V.",L000043,1945,,-0.179,0.186,-222.24271,0.763,822,96,,-0.331,0.504,,,,,
108,House,29762,49,12,TX,200,0,1,"GRANGER, Kay",G000377,1943,,0.398,0.238,-105.07039,0.87591,793,37,,0.364,0.003,,,,,
108,House,29763,49,15,TX,100,0,1,"HINOJOSA, Rub��n",H000636,1940,,-0.34,0.235,-168.76663,0.808,790,73,,-0.292,0.324,,,,,
108,House,29764,49,16,TX,100,0,1,"REYES, Silvestre",R000170,1944,,-0.321,0.304,-156.76485,0.81,743,68,,-0.264,0.355,,,,,
108,House,29771,49,28,TX,100,0,1,"RODRIGUEZ, Ciro D.",R000568,1946,,-0.349,0.238,-159.43651,0.818,794,61,,-0.367,0.293,,,,,
108,House,29943,49,20,TX,100,0,1,"GONZALEZ, Charles A.",G000544,1945,,-0.347,0.262,-178.0315,0.807,830,79,,-0.289,0.028,,,,,
108,House,39302,49,23,TX,200,0,1,"BONILLA, Henry",B000617,1954,,0.4,0.136,-105.77901,0.877,804,40,,0.378,0.171,,,,,
108,House,39304,49,29,TX,100,0,1,"GREEN, Raymond Eugene (Gene)",G000410,1947,,-0.324,0.453,-238.23783,0.74492,809,101,,-0.331,0.485,,,,,
108,House,39305,49,30,TX,100,0,1,"JOHNSON, Eddie Bernice",J000126,1935,,-0.485,0.203,-143.22724,0.83719,806,68,,-0.46,0.176,,,,,
108,House,94828,49,4,TX,200,0,1,"HALL, Ralph Moody",H000067,1923,,0.424,0.308,-73.51346,0.815,359,29,,0.319,0.445,,,,,
108,House,20140,67,2,UT,100,0,1,"MATHESON, James David (Jim)",M001142,1960,,-0.115,0.546,-267.16757,0.728,841,123,,-0.132,0.461,,,,,
108,House,20357,67,1,UT,200,0,1,"BISHOP, Robert (Rob)",B001250,1951,,0.537,0.105,-112.98579,0.86705,792,48,,0.504,0.274,,,,,
108,House,29766,67,3,UT,200,0,1,"CANNON, Christopher B.",C000116,1950,,0.596,0.017,-89.77659,0.889,763,35,,0.589,-0.022,,,,,
108,House,29147,6,1,VT,328,0,1,"SANDERS, Bernard",S000033,1941,,-0.53,-0.395,-181.71417,0.79927,811,62,,-0.514,0.035,,,,,
108,House,14869,40,10,VA,200,0,1,"WOLF, Frank Rudolph",W000672,1939,,0.284,-0.213,-134.59221,0.852,841,47,,0.275,-0.229,,,,,
108,House,15010,40,9,VA,100,0,1,"BOUCHER, Frederick C.",B000657,1946,,-0.265,0.189,-233.83265,0.753,826,93,,-0.21,0.123,,,,,
108,House,20141,40,1,VA,200,0,1,"DAVIS, Jo Ann",D000597,1950,2007,0.426,0.173,-197.66089,0.789,832,89,,0.429,0.405,,,,,
108,House,20142,40,2,VA,200,0,1,"SCHROCK, Edward",S001151,1941,,0.451,0.032,-83.91837,0.899,788,36,,0.471,0.122,,,,,
108,House,20143,40,4,VA,200,0,1,"FORBES, J. Randy",F000445,1952,,0.407,0.218,-107.66195,0.877,818,44,,0.432,0.278,,,,,
108,House,20144,40,7,VA,200,0,1,"CANTOR, Eric",C001046,1963,,0.518,0.191,-89.29213,0.899,838,38,,0.496,0.099,,,,,
108,House,29149,40,8,VA,100,0,1,"MORAN, James P.",M000933,1945,,-0.302,-0.203,-176.02077,0.805,813,68,,-0.283,-0.359,,,,,
108,House,29576,40,11,VA,200,0,1,"DAVIS, Thomas M., III",D000136,1949,,0.282,-0.404,-156.98748,0.824,810,67,,0.306,-0.436,,,,,
108,House,39307,40,3,VA,100,0,1,"SCOTT, Robert C.",S000185,1947,,-0.45,0.016,-129.32228,0.8562,833,57,,-0.463,-0.286,,,,,
108,House,39308,40,6,VA,200,0,1,"GOODLATTE, Robert William",G000289,1952,,0.496,-0.002,-110.35444,0.87689,840,43,,0.464,0.212,,,,,
108,House,89767,40,5,VA,200,0,1,"GOODE, Virgil H., Jr.",G000280,1946,,0.439,0.633,-226.49324,0.762,834,86,,0.431,0.777,,,,,
108,House,14413,73,6,WA,100,0,1,"DICKS, Norman DeValois",D000327,1940,,-0.312,0.11,-175.30377,0.805,808,74,,-0.298,-0.1,,,,,
108,House,15613,73,7,WA,100,0,1,"McDERMOTT, James A.",M000404,1936,,-0.666,-0.197,-117.1349,0.864,800,45,,-0.704,-0.228,,,,,
108,House,20145,73,2,WA,100,0,1,"LARSEN, Richard Ray (Rick)",L000560,1965,,-0.365,0.19,-190.95094,0.7936,826,95,,-0.368,0.27,,,,,
108,House,29580,73,4,WA,200,0,1,"HASTINGS, Richard Norman (Doc)",H000329,1941,,0.416,0.411,-98.42721,0.887,822,40,,0.415,0.127,,,,,
108,House,29581,73,5,WA,200,0,1,"NETHERCUTT, George R., Jr.",N000051,1944,,0.357,0.08,-101.40859,0.877,771,42,,0.297,0.113,,,,,
108,House,29768,73,9,WA,100,0,1,"SMITH, Adam",S000510,1965,,-0.285,-0.162,-226.60152,0.73377,732,87,,-0.235,-0.188,,,,,
108,House,29937,73,1,WA,100,0,1,"INSLEE, Jay Robert",I000026,1951,,-0.33,-0.194,-127.61589,0.859,841,55,,-0.375,-0.222,,,,,
108,House,29938,73,3,WA,100,0,1,"BAIRD, Brian",B001229,1956,,-0.342,0.257,-206.55152,0.775,809,90,,-0.399,0.354,,,,,
108,House,39312,73,8,WA,200,0,1,"DUNN, Jennifer Blackburn",D000549,1941,2007,0.384,-0.261,-95.15722,0.888,799,32,,0.392,-0.265,,,,,
108,House,14448,56,3,WV,100,0,1,"RAHALL, Nick Joe, II",R000011,1949,,-0.306,0.45,-235.43915,0.753,831,100,,-0.332,0.415,,,,,
108,House,15083,56,1,WV,100,0,1,"MOLLOHAN, Alan Bowlby",M000844,1943,,-0.292,0.657,-276.24006,0.696,762,108,,-0.27,0.564,,,,,
108,House,20146,56,2,WV,200,0,1,"CAPITO, Shelley Moore",C001047,1953,,0.266,0.063,-118.26763,0.86838,838,50,,0.236,-0.127,,,,,
108,House,12036,25,7,WI,100,0,1,"OBEY, David Ross",O000007,1938,,-0.45,-0.063,-218.86915,0.769,832,85,,-0.427,0.101,,,,,
108,House,14657,25,5,WI,200,0,1,"SENSENBRENNER, Frank James, Jr.",S000244,1943,,0.638,-0.579,-194.49741,0.79374,842,90,,0.743,-0.669,,,,,
108,House,14675,25,6,WI,200,0,1,"PETRI, Thomas Evert",P000265,1940,,0.379,-0.367,-303.07914,0.696,836,131,,0.536,-0.664,,,,,
108,House,15082,25,4,WI,100,0,1,"KLECZKA, Gerald Daniel",K000259,1943,,-0.322,-0.093,-164.02059,0.812,786,71,,-0.437,-0.162,,,,,
108,House,29769,25,3,WI,100,0,1,"KIND, Ron",K000188,1963,,-0.261,-0.081,-171.4891,0.81087,818,67,,-0.267,0.016,,,,,
108,House,29939,25,1,WI,200,0,1,"RYAN, Paul D.",R000570,1970,,0.556,-0.25,-131.5948,0.85289,827,60,,0.569,-0.441,,,,,
108,House,29940,25,2,WI,100,0,1,"BALDWIN, Tammy",B001230,1962,,-0.493,-0.14,-113.72456,0.87352,841,52,,-0.548,-0.08,,,,,
108,House,29941,25,8,WI,200,0,1,"GREEN, Mark",G000545,1960,,0.456,-0.294,-209.9611,0.778,838,91,,0.488,-0.438,,,,,
108,House,29584,68,1,WY,200,0,1,"CUBIN, Barbara L.",C000962,1946,,0.501,0.345,-116.9603,0.858,764,50,,0.574,0.277,,,,,
108,Senate,49700,41,0,AL,200,0,1,"SESSIONS, Jefferson Beauregard III (Jeff)",S001141,1946,,0.549,0.13,-57.5649,0.89366,512,31,,0.552,-0.133,,,,,
108,Senate,94659,41,0,AL,200,0,1,"SHELBY, Richard C.",S000320,1934,,0.436,0.542,-67.70284,0.87591,511,35,,0.386,0.378,,,,,
108,Senate,12109,81,0,AK,200,0,1,"STEVENS, Theodore Fulton (Ted)",S000888,1923,2010,0.219,-0.5,-85.42846,0.848,518,33,,0.282,-0.127,,,,,
108,Senate,40300,81,0,AK,200,2,5,"MURKOWSKI, Lisa",M001153,1957,,0.212,-0.286,-82.79486,0.84711,499,34,,0.228,-0.18,,,,,
108,Senate,15039,61,0,AZ,200,0,1,"McCAIN, John Sidney, III",M000303,1936,2018,0.381,-0.626,-212.64497,0.65851,509,86,,0.245,-0.97,,,,,
108,Senate,15429,61,0,AZ,200,0,1,"KYL, Jon Llewellyn",K000352,1942,,0.548,-0.413,-59.9154,0.88997,514,23,,0.608,-0.6,,,,,
108,Senate,29305,42,0,AR,100,0,1,"LINCOLN, Blanche Lambert",L000035,1960,,-0.166,0.178,-123.47273,0.787,516,45,,-0.189,0.463,,,,,
108,Senate,40301,42,0,AR,100,0,1,"PRYOR, Mark",P000590,1963,,-0.199,0.463,-110.13339,0.808,517,42,,-0.232,0.642,,,,,
108,Senate,15011,71,0,CA,100,0,1,"BOXER, Barbara",B000711,1940,,-0.45,-0.423,-50.13665,0.905,501,22,,-0.43,-0.425,,,,,
108,Senate,49300,71,0,CA,100,0,1,"FEINSTEIN, Dianne",F000062,1933,,-0.267,-0.184,-109.1559,0.80766,511,47,,-0.28,-0.485,,,,,
108,Senate,29108,62,0,CO,200,0,1,"ALLARD, A. Wayne",A000109,1943,,0.572,-0.121,-54.54884,0.9,517,22,,0.573,0.09,,,,,
108,Senate,95407,62,0,CO,200,0,1,"CAMPBELL, Ben Nighthorse",C000077,1933,,0.23,0.132,-91.88346,0.822,470,39,,0.229,0.32,,,,,
108,Senate,14213,1,0,CT,100,0,1,"DODD, Christopher John",D000388,1944,,-0.328,-0.317,-73.93604,0.865,510,33,,-0.364,-0.434,,,,,
108,Senate,15704,1,0,CT,100,0,1,"LIEBERMAN, Joseph I.",L000304,1942,,-0.205,-0.312,-71.21856,0.806,331,28,,-0.249,-0.55,,,,,
108,Senate,14101,11,0,DE,100,0,1,"BIDEN, Joseph Robinette, Jr.",B000444,1942,,-0.314,-0.042,-113.30231,0.794,491,49,,-0.267,-0.436,,,,,
108,Senate,15015,11,0,DE,100,0,1,"CARPER, Thomas Richard",C000174,1947,,-0.176,-0.222,-162.48427,0.72807,512,71,,-0.202,-0.286,,,,,
108,Senate,14651,43,0,FL,100,0,1,"NELSON, Clarence William (Bill)",N000032,1942,,-0.193,0.337,-145.28586,0.75253,511,64,,-0.235,0.09,,,,,
108,Senate,15503,43,0,FL,100,0,1,"GRAHAM, Daniel Robert (Bob)",G000352,1936,,-0.231,-0.012,-103.26021,0.777,410,39,,-0.345,-0.342,,,,,
108,Senate,29512,44,0,GA,200,0,1,"CHAMBLISS, Saxby",C000286,1943,,0.423,0.205,-44.36228,0.915,501,21,,0.399,0.03,,,,,
108,Senate,49904,44,0,GA,100,0,1,"MILLER, Zell Bryan",M001141,1932,,0.146,0.105,-108.76228,0.781,439,42,,0.287,0.112,,,,,
108,Senate,4812,82,0,HI,100,0,1,"INOUYE, Daniel Ken",I000025,1924,2012,-0.319,0.062,-104.15978,0.802,473,38,,-0.327,0.217,,,,,
108,Senate,14400,82,0,HI,100,0,1,"AKAKA, Daniel Kahikina",A000069,1924,,-0.419,0.273,-77.20507,0.854,490,34,,-0.399,-0.026,,,,,
108,Senate,14809,63,0,ID,200,0,1,"CRAIG, Larry Edwin",C000858,1945,,0.494,-0.014,-47.09959,0.912,513,18,,0.521,0.161,,,,,
108,Senate,29345,63,0,ID,200,0,1,"CRAPO, Michael Dean",C000880,1951,,0.51,0.3,-46.01324,0.91389,511,17,,0.493,0.375,,,,,
108,Senate,15021,21,0,IL,100,0,1,"DURBIN, Richard Joseph",D000563,1944,,-0.348,-0.307,-64.49461,0.88251,516,24,,-0.435,-0.177,,,,,
108,Senate,49900,21,0,IL,200,0,1,"FITZGERALD, Peter G.",F000442,1960,,0.28,-0.825,-103.07809,0.817,511,45,,0.329,-0.818,,,,,
108,Senate,14506,22,0,IN,200,0,1,"LUGAR, Richard Green",L000504,1932,,0.304,-0.466,-73.27607,0.866,511,22,,0.301,-0.396,,,,,
108,Senate,49901,22,0,IN,100,0,1,"BAYH, Evan",B001233,1955,,-0.158,-0.142,-166.27361,0.723,513,78,,-0.179,0.064,,,,,
108,Senate,14226,31,0,IA,200,0,1,"GRASSLEY, Charles Ernest",G000386,1933,,0.347,-0.068,-50.36148,0.90752,519,19,,0.332,-0.098,,,,,
108,Senate,14230,31,0,IA,100,0,1,"HARKIN, Thomas Richard (Tom)",H000206,1939,,-0.351,-0.546,-83.84428,0.846,500,38,,-0.434,0.217,,,,,
108,Senate,14852,32,0,KS,200,0,1,"ROBERTS, Charles Patrick (Pat)",R000307,1936,,0.413,-0.09,-56.87862,0.89601,518,25,,0.341,-0.055,,,,,
108,Senate,29523,32,0,KS,200,0,1,"BROWNBACK, Sam Dale",B000953,1956,,0.439,-0.306,-66.40084,0.877,505,28,,0.37,-0.223,,,,,
108,Senate,14921,51,0,KY,200,0,1,"McCONNELL, Addison Mitchell (Mitch)",M000355,1942,,0.403,0.014,-35.79682,0.93209,509,13,,0.422,0.115,,,,,
108,Senate,15406,51,0,KY,200,0,1,"BUNNING, James Paul David",B001066,1931,,0.521,-0.049,-45.55159,0.914,504,17,,0.48,0.34,,,,,
108,Senate,13056,45,0,LA,100,0,1,"BREAUX, John Berlinger",B000780,1944,,-0.123,0.702,-166.78279,0.72,508,83,,-0.084,0.77,,,,,
108,Senate,49702,45,0,LA,100,0,1,"LANDRIEU, Mary L.",L000550,1955,,-0.203,0.444,-118.1681,0.795,514,53,,-0.19,0.547,,,,,
108,Senate,14661,2,0,ME,200,0,1,"SNOWE, Olympia Jean",S000663,1947,,0.091,-0.548,-166.56166,0.725,519,81,,0.067,-0.744,,,,,
108,Senate,49703,2,0,ME,200,0,1,"COLLINS, Susan Margaret",C001035,1952,,0.115,-0.539,-152.56037,0.74531,519,69,,0.092,-0.706,,,,,
108,Senate,13039,52,0,MD,100,0,1,"SARBANES, Paul Spyros",S000064,1933,,-0.435,-0.221,-41.33243,0.922,509,13,,-0.465,-0.018,,,,,
108,Senate,14440,52,0,MD,100,0,1,"MIKULSKI, Barbara Ann",M000702,1936,,-0.37,-0.128,-56.03094,0.897,513,23,,-0.36,-0.007,,,,,
108,Senate,10808,3,0,MA,100,0,1,"KENNEDY, Edward Moore (Ted)",K000105,1932,2009,-0.443,-0.49,-57.23876,0.891,495,20,,-0.442,-0.636,,,,,
108,Senate,14920,3,0,MA,100,0,1,"KERRY, John Forbes",K000148,1943,,-0.352,-0.382,-11.64062,0.929,159,3,,-0.41,-0.124,,,,,
108,Senate,14709,23,0,MI,100,0,1,"LEVIN, Carl",L000261,1934,,-0.395,-0.116,-63.17198,0.885,519,23,,-0.427,0.114,,,,,
108,Senate,29732,23,0,MI,100,0,1,"STABENOW, Deborah Ann",S000770,1950,,-0.343,-0.013,-62.15863,0.88713,519,23,,-0.363,-0.063,,,,,
108,Senate,40101,33,0,MN,100,0,1,"DAYTON, Mark",D000596,1947,,-0.421,0.209,-106.23276,0.811,508,44,,-0.358,0.354,,,,,
108,Senate,40302,33,0,MN,200,0,1,"COLEMAN, Norm",C001057,1949,,0.185,-0.125,-87.57447,0.844,516,32,,0.228,-0.094,,,,,
108,Senate,14009,46,0,MS,200,0,1,"COCHRAN, William Thad",C000567,1937,,0.287,0.051,-49.91458,0.90831,519,17,,0.367,0.184,,,,,
108,Senate,14031,46,0,MS,200,0,1,"LOTT, Chester Trent",L000447,1941,,0.39,0.194,-70.34235,0.87,504,33,,0.453,0.156,,,,,
108,Senate,15501,34,0,MO,200,0,1,"BOND, Christopher Samuel (Kit)",B000611,1939,,0.31,-0.169,-68.47599,0.875,515,26,,0.304,0.072,,,,,
108,Senate,29369,34,0,MO,200,0,1,"TALENT, James Matthes",T000024,1956,,0.364,0.098,-59.97142,0.89,517,21,,0.31,0.01,,,,,
108,Senate,14203,64,0,MT,100,0,1,"BAUCUS, Max Sieben",B000243,1941,,-0.212,0.017,-210.07461,0.662,509,100,,-0.136,0.134,,,,,
108,Senate,15701,64,0,MT,200,0,1,"BURNS, Conrad",B001126,1935,2016,0.361,0.222,-48.63289,0.909,512,21,,0.428,0.257,,,,,
108,Senate,40103,35,0,NE,100,0,1,"NELSON, Earl Benjamin (Ben)",N000180,1941,,-0.03,0.588,-142.66012,0.753,504,60,,-0.04,0.611,,,,,
108,Senate,49704,35,0,NE,200,0,1,"HAGEL, Charles Timothy (Chuck)",H001028,1946,,0.344,-0.498,-83.24589,0.848,504,32,,0.311,-0.312,,,,,
108,Senate,15054,65,0,NV,100,0,1,"REID, Harry",R000146,1939,,-0.276,0.258,-93.32879,0.829,499,37,,-0.319,0.437,,,,,
108,Senate,29537,65,0,NV,200,0,1,"ENSIGN, John Eric",E000194,1958,,0.508,-0.464,-118.4278,0.792,508,46,,0.453,-0.857,,,,,
108,Senate,14826,4,0,NH,200,0,1,"GREGG, Judd Alan",G000445,1947,,0.429,-0.737,-103.34958,0.817,510,54,,0.385,-0.923,,,,,
108,Senate,29740,4,0,NH,200,0,1,"SUNUNU, John E.",S001078,1964,,0.473,-0.52,-85.45305,0.843,499,38,,0.477,-0.879,,,,,
108,Senate,14914,12,0,NJ,100,0,1,"LAUTENBERG, Frank Raleigh",L000123,1924,2013,-0.382,-0.579,-64.24478,0.882,513,29,,-0.445,-0.661,,,,,
